/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_241.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_241.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_241.jpg, 0, 0, 0, 0.9898624
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_347.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_347.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_347.jpg, 0, 0, 0, 0.9789902
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_458.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_458.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_458.jpg, 0, 0, 0, 0.9660891
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_570.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_570.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_570.jpg, 0, 0, 0, 0.9554581
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_672.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_672.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_672.jpg, 0, 0, 0, 0.944935
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_776.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_776.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_776.jpg, 0, 0, 0, 0.9324483
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_884.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_884.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_884.jpg, 0, 0, 0, 0.9221588
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_16_995.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_16_995.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_16_995.jpg, 0, 0, 0, 0.9099492
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_107.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_107.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_107.jpg, 0, 0.05423713, 0, 0.9275551
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_221.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_221.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_221.jpg, 0, 0.4236932, 0, 1.299856
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_329.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_329.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_329.jpg, 0, 0.736197, 0, 2.009398
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_423.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_423.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_423.jpg, 0, 1, 0, 3.099096
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_529.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_529.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_529.jpg, 0, 1, 0, 4.269865
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_638.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_638.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_638.jpg, 0.1348679, 1, 0, 5.65929
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_743.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_743.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_743.jpg, 0.03426576, 1, 0, 6.798718
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_846.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_846.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_846.jpg, 0, 1, 0, 7.848657
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_17_954.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_17_954.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_17_954.jpg, 0, 1, 0, 9.285639
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_068.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_068.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_068.jpg, 0, 1, 0, 10.39561
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_177.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_177.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_177.jpg, 0.04820108, 1, 0, 11.54835
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_282.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_282.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_282.jpg, 0.1887116, 1, 0, 12.7891
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_384.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_384.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_384.jpg, 0, 1, 0, 13.83639
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_490.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_490.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_490.jpg, 0, 1, 0, 14.94487
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_600.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_600.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_600.jpg, 0, 1, 0, 16.2109
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_714.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_714.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_714.jpg, 0, 1, 0, 17.45232
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_817.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_817.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_817.jpg, 0, 1, 0, 18.46988
/home/proxi/projects/udemyAV/data/IMG/center_2024_08_27_01_43_18_919.jpg, /home/proxi/projects/udemyAV/data/IMG/left_2024_08_27_01_43_18_919.jpg, /home/proxi/projects/udemyAV/data/IMG/right_2024_08_27_01_43_18_919.jpg, 0, 1, 0, 19.49928
